label,text,feat_char_count,feat_word_count,feat_sentence_count,feat_avg_word_length,feat_contains_bangla,feat_bangla_ratio,feat_contains_english,feat_is_code_mixed,feat_has_url,feat_url_count,feat_has_url_shortener,feat_has_phone,feat_phone_count,feat_urgency_word_count,feat_has_urgency,feat_scam_indicator_count,feat_has_scam_indicator,feat_action_word_count,feat_has_action,feat_exclamation_count,feat_question_count,feat_all_caps_words,feat_digit_count,feat_digit_ratio,feat_mentions_bkash,feat_mentions_nagad,feat_mentions_rocket,feat_mentions_dbbl,feat_mentions_otp,feat_mentions_pin,feat_has_spelling_error,feat_readability_score
smish,শুধুমাত্র আপুদের জন্যে😍😍 ঘরে বসেই ফোন এর মাধ্যমে কাজটি করতে পারবেন☺ অযথা fb তে সময় না কাটিয়ে সেই <NRP> ব্যবহার করে দৈনিক ২০০ -৪০০ টাকা এবং মাসে ৬০০০-১২০০০ টাকা ইনকাম করতে পারবেন In sha Allah😍,191,35,1,4.485714285714286,True,1.4565217391304348,True,True,False,0,False,False,0,0,False,0,False,0,False,0,0,1,15,0.07853403141361257,False,False,False,False,False,False,False,0
promo,"১৮ মে আন্তর্জাতিক জাদুঘর দিবস। এবারের প্রতিপাদ্য : ""জাদুঘর, স্থায়িত্ব ও সমৃদ্ধি ""। এ উপলক্ষ্যে বাংলাদেশ জাতীয় জাদুঘরের দিনব্যাপী আয়োজনে আপনি সাদরে আমন্ত্রিত। ",158,23,3,5.869565217391305,True,1.620253164556962,False,False,False,0,False,False,0,0,False,0,False,0,False,0,0,0,2,0.012658227848101266,False,False,False,False,False,False,False,0
promo,ভ্রমণ প্যাকেজে ২০% ছাড়! বুকিং করতে আজই যোগাযোগ করুন।,52,9,2,4.888888888888889,True,1.64,False,False,False,0,False,False,0,1,True,0,False,0,False,1,0,0,2,0.038461538461538464,False,False,False,False,False,False,False,0
normal,"আমি ভালো আছি, আপনি কেমন আছেন?",29,6,1,4.0,True,1.4666666666666666,False,False,False,0,False,False,0,0,False,0,False,0,False,0,1,0,0,0.0,False,False,False,False,False,False,False,0
normal,"আপনার <PERSON>, দ্রুত পরিশোধ করুন।",34,5,1,6.0,True,1.0,True,True,False,0,False,False,0,1,True,0,False,0,False,0,0,1,0,0.0,False,False,False,False,False,False,False,0
normal,শুভ প্রভাত!,11,2,1,5.0,True,1.5,False,False,False,0,False,False,0,0,False,0,False,0,False,1,0,0,0,0.0,False,False,False,False,False,False,False,0
smish,বাংলাদেশ ব্যাংক অ্যাকাউন্ট ব্লক হয়েছে। পুনরায় চালু করতে কল করুন: <PHONE_NUMBER>,81,11,2,6.454545454545454,True,1.25,True,True,False,0,False,False,0,0,False,0,False,1,True,0,0,1,0,0.0,False,False,False,False,False,False,False,0
normal,আজ বেলায় <PERSON> স্কুলে গিয়েছিলাম।,35,5,1,6.2,True,1.1578947368421053,True,True,False,0,False,False,0,0,False,0,False,0,False,0,0,1,0,0.0,False,False,False,False,False,False,False,0
normal,তুমি সবসময় সেরা।,17,3,1,5.0,True,1.5555555555555556,False,False,False,0,False,False,0,0,False,0,False,0,False,0,0,0,0,0.0,False,False,False,False,False,False,False,0
promo,নতুন কাস্টমারদের জন্য বিশেষ ডিসকাউন্ট। আজই রেজিস্টার করুন।,58,8,2,6.375,True,1.4848484848484849,False,False,False,0,False,False,0,2,True,0,False,0,False,0,0,0,0,0.0,False,False,False,False,False,False,False,0
normal,"<PHONE_NUMBER> নাম্বারে বিকাশ করুন, <PERSON>।",45,5,1,8.2,True,0.6296296296296297,True,True,False,0,False,False,0,0,False,0,False,0,False,0,0,2,0,0.0,True,False,False,False,False,False,False,0
promo,২৬ জানুয়ারি ২০২৪ আন্তর্জাতিক কাস্টমস দিবস উদযাপিত হচ্ছে। এবারের প্রতিপাদ্য বিষয় ‘‘মিলে নবীন-পুরনো অংশীজন/কাস্টমস করবে লক্ষ্য অর্জন”। জাতীয় রাজস্ব বোর্ড,151,20,3,6.6,True,1.6025641025641026,False,False,False,0,False,False,0,0,False,0,False,0,False,0,0,0,6,0.039735099337748346,False,False,False,False,False,False,False,0
promo,ফ্রি ডেলিভারি সব অর্ডারে। সীমিত সময়ের জন্য।,44,7,2,5.428571428571429,True,1.6363636363636365,False,False,False,0,False,False,0,1,True,1,True,0,False,0,0,0,0,0.0,False,False,False,False,False,False,False,0
promo,"১০০৳ <NRP>! ৩১জিবি+৪৫০মি.@৩৯৯৳ ৩০দিন, নিয়ে নাও: <URL>",54,7,3,6.857142857142857,True,2.1333333333333333,True,True,False,0,False,False,0,0,False,0,False,0,False,1,0,2,13,0.24074074074074073,False,False,False,False,False,False,False,0
normal,"হ্যাঁ, আমাদের সময় লাগছিল",25,4,1,5.5,True,1.6153846153846154,False,False,False,0,False,False,0,0,False,0,False,0,False,0,0,0,0,0.0,False,False,False,False,False,False,False,0
smish,আপনি ৩ ভরি সোনা জিতেছেন! বিস্তারিত জানতে কল করুন: <PHONE_NUMBER>,64,10,2,5.5,True,1.1142857142857143,True,True,False,0,False,False,0,0,False,0,False,1,True,1,0,1,1,0.015625,False,False,False,False,False,False,False,0
normal,কেমন আছো তুমি? <DATE_TIME> ঠিক আছি। তুমি কি নতুন করে?,53,10,3,4.4,True,1.1111111111111112,True,True,False,0,False,False,0,0,False,0,False,0,False,0,2,1,0,0.0,False,False,False,False,False,False,False,0
normal,আমার জন্য কোনো নতুন খবর আছে?,28,6,1,3.8333333333333335,True,1.375,False,False,False,0,False,False,0,0,False,0,False,0,False,0,1,0,0,0.0,False,False,False,False,False,False,False,0
smish,আপনার পরিচয় নিশ্চিত করতে হবে। এখানে ক্লিক করুন: [<URL>,55,9,2,5.222222222222222,True,1.3448275862068966,True,True,False,0,False,False,0,0,False,0,False,1,True,0,0,1,0,0.0,False,False,False,False,False,False,False,0
promo,নতুন সিজনে সব পোশাকে ২৫% ডিসকাউন্ট। আজই শপিং করুন।,50,9,2,4.666666666666667,True,1.56,False,False,False,0,False,False,0,1,True,0,False,0,False,0,0,0,2,0.04,False,False,False,False,False,False,False,0
promo,"৫০৳ ক্যাশব্যাকে নাও ডাটা মিক্সার ৪০জিবি@৳২৪৮, ৭দিন: 
 <URL>",59,8,1,6.25,True,2.0,True,True,False,0,False,False,0,0,False,0,False,0,False,0,0,1,8,0.13559322033898305,False,False,False,False,False,False,False,0
normal,তোমার পাশে একটি পাথুরি আছে। ধন্যবাদ।,36,6,2,5.166666666666667,True,1.6111111111111112,False,False,False,0,False,False,0,0,False,0,False,0,False,0,0,0,0,0.0,False,False,False,False,False,False,False,0
promo,"৫০৳ ক্যাশব্যাকে নাও ডাটা মিক্সার ৪০জিবি@৳২৪৮, ৭দিন: 
 <URL>",59,8,1,6.25,True,2.0,True,True,False,0,False,False,0,0,False,0,False,0,False,0,0,1,8,0.13559322033898305,False,False,False,False,False,False,False,0
promo,২০০৳ সেইই ক্যাশব্যাক! নাও ৬০জিবি+১০০০মিনিট@৬৯৯৳ ৩০দিন: <URL>,60,7,2,7.714285714285714,True,2.142857142857143,True,True,False,0,False,False,0,0,False,0,False,0,False,1,0,1,14,0.23333333333333334,False,False,False,False,False,False,False,0
normal,কী খাবে? মাছের কারি। তুমি কি পছন্দ করো?,39,8,3,4.0,True,1.7058823529411764,False,False,False,0,False,False,0,0,False,0,False,0,False,0,2,0,0,0.0,False,False,False,False,False,False,False,0
normal,আমি আমার পারের জন্য না।,23,5,1,3.8,True,1.5,False,False,False,0,False,False,0,0,False,0,False,0,False,0,0,0,0,0.0,False,False,False,False,False,False,False,0
normal,তোমার সময় কোথায় যাচ্ছে?,25,4,1,5.5,True,1.75,False,False,False,0,False,False,0,0,False,0,False,0,False,0,1,0,0,0.0,False,False,False,False,False,False,False,0
normal,তুমি কি সিনেমা দেখছো?,21,4,1,4.5,True,1.8888888888888888,False,False,False,0,False,False,0,0,False,0,False,0,False,0,1,0,0,0.0,False,False,False,False,False,False,False,0
smish,জনতা ব্যাংক অ্যাকাউন্ট আপডেট করতে এখানে ক্লিক করুন: <URL>,57,9,1,5.444444444444445,True,1.3870967741935485,True,True,False,0,False,False,0,0,False,0,False,1,True,0,0,1,0,0.0,False,False,False,False,False,False,False,0
normal,"দুঃখিত, আমার রুমমেটরা অনেক সময় নিল, এখন যেতে <LOCATION>?",57,9,1,5.444444444444445,True,1.125,True,True,False,0,False,False,0,0,False,0,False,0,False,0,1,1,0,0.0,False,False,False,False,False,False,False,0
smish,আপনার ব্যাংক কার্ডটি অবিলম্বে আপডেট করুন। এখানে ক্লিক করুন: [<URL>,66,10,2,5.7,True,1.4,True,True,False,0,False,False,0,0,False,0,False,1,True,0,0,1,0,0.0,False,False,False,False,False,False,False,0
smish,আপনার ব্যবসার জন্য ডিজাইন এবং মার্কেটিং সম্পর্কে জানুন! প্রফেশনাল পরামর্শ পান এবং ব্যবসা পরিচালনা এর দিকে তাকিয়ে চলুন। যোগাযোগ করুন বিস্তারিত জানতে এই লিঙ্কে ক্লিক করুন:<URL>,175,26,3,5.769230769230769,True,1.5268817204301075,True,True,False,0,False,False,0,0,False,0,False,1,True,1,0,1,0,0.0,False,False,False,False,False,False,False,0
normal,তুমি কি সিনেমা হলে যাচ্ছো?,26,5,1,4.4,True,1.9090909090909092,False,False,False,0,False,False,0,0,False,0,False,0,False,0,1,0,0,0.0,False,False,False,False,False,False,False,0
normal,তুমি কি রেস্টুরেন্টে যাচ্ছো?,28,4,1,6.25,True,2.0,False,False,False,0,False,False,0,0,False,0,False,0,False,0,1,0,0,0.0,False,False,False,False,False,False,False,0
promo,বোনাস সহ ৩জিবি-৬০টাকা-৩দিন। ডায়াল *১২১*৫৬৯৯# বা <LOCATION>,58,7,2,7.428571428571429,True,1.565217391304348,True,True,False,0,False,False,0,0,False,1,True,0,False,0,0,1,11,0.1896551724137931,False,False,False,False,False,False,False,0
smish,জনতা ব্যাংক অ্যাকাউন্ট আপডেট করতে এখানে ক্লিক করুন: <URL>,57,9,1,5.444444444444445,True,1.3870967741935485,True,True,False,0,False,False,0,0,False,0,False,1,True,0,0,1,0,0.0,False,False,False,False,False,False,False,0
smish,জনতা ব্যাংক অ্যাকাউন্ট ব্লক হয়েছে। পুনরায় চালু করতে এখানে ক্লিক করুন: <URL>,77,12,2,5.5,True,1.5128205128205128,True,True,False,0,False,False,0,0,False,0,False,1,True,0,0,1,0,0.0,False,False,False,False,False,False,False,0
normal,আজ কি করব?,10,3,1,2.6666666666666665,True,1.1666666666666667,False,False,False,0,False,False,0,0,False,0,False,0,False,0,1,0,0,0.0,False,False,False,False,False,False,False,0
promo,বোনাস সহ ২জিবি-৪০টাকা-৭দিন। ডায়াল *১২১*৫০৩৭# বা <PERSON>,56,7,2,7.142857142857143,True,1.7142857142857142,True,True,False,0,False,False,0,0,False,1,True,0,False,0,0,1,11,0.19642857142857142,False,False,False,False,False,False,False,0
smish,"আজই ফুটবলে বাজি ধরুন এবং ৫,০০০ টাকা জিতুন! এখনই ক্লিক করুন: <URL>",65,12,2,4.5,True,1.4375,True,True,False,0,False,False,0,1,True,0,False,1,True,1,0,1,4,0.06153846153846154,False,False,False,False,False,False,False,0
promo,নতুন সিজনে সব পোশাকে ২৫% ডিসকাউন্ট। আজই শপিং করুন।,50,9,2,4.666666666666667,True,1.56,False,False,False,0,False,False,0,1,True,0,False,0,False,0,0,0,2,0.04,False,False,False,False,False,False,False,0
normal, যে বিষয়ে মনে খটকা লাগে সে বিষয়টা যতোটা সম্ভব এড়িয়ে চলুন। – [ড. বিলাল ফিলিপ্স],78,15,3,4.2,True,1.5675675675675675,False,False,False,0,False,False,0,0,False,0,False,0,False,0,0,0,0,0.0,False,False,False,False,False,False,False,0
promo,"সিস্টেমের উন্নয়নের জন্য ৮মে রাত ১১:৫৯ থেকে ৯মে সকাল ৬টা পর্যন্ত নগদ,<LOCATION>,এসএসএল কমার্স সহ কিছু ডিজিটাল চ্যানেল দিয়ে মোবাইল রিচার্জ বন্ধ থাকবে। তবে এই সময় মাইজিপি অ্যাপ থেকে রিচার্জ করা যাবে।",196,31,2,5.354838709677419,True,1.4803921568627452,True,True,False,0,False,False,0,0,False,0,False,0,False,0,0,1,7,0.03571428571428571,False,True,False,False,False,False,False,0
