text,label,source
"ক্যাশব্যাকে সেঞ্চুরি ৳১০০! ৩০জিবি+৫০০মি. @৳৩৯৯,৩০দিন: <URL>",S2_FakePromo,banglabarta
আপনার মোবাইল নম্বর যাচাই করতে এখানে ক্লিক করুন: [<URL>,S6_PhishingLink,banglabarta
টাকাটা বিকাশে বা রকেটে দিবেন নাম্বার <PHONE_NUMBER>,L0_Ham,banglabarta
কি করবে তুমি?,L0_Ham,banglabarta
মেন্সওয়ার্ল্ড বসুন্ধরাসিটি নতুন শাখার উদ্বোধনে ফ্লাট৩০%ছাড়!<URL>,S2_FakePromo,banglabarta
শাকিবের সাথে লাঞ্চ করার সুযোগ পেতে ক্রিকেটে বাজি ধরুন! শুরু করুন: <URL>,S6_PhishingLink,banglabarta
"সব কিছু ঠিক হয়ে যাবে, সাহস রেখো।",L0_Ham,banglabarta
"৪৫৳ <NRP>! ৪৬জিবি @ ৪৫৩৳, ৩০দিন, <PERSON> নাও এখনই: <URL>",S2_FakePromo,banglabarta
একটি <PERSON> বাইক জেতার সুযোগ! আমাদের জরিপে অংশগ্রহণ করুন <URL>-এ।,S6_PhishingLink,banglabarta
🤑প্রতিদিন ৪০০-৫০০ টাকা <LOCATION>। ইনকাম‌ করুন মাত্র পাঁচ মিনিটের মধ্যে।    লিংকের মধ্যে রয়েছে বিস্তারিত 🤗 🗣️ টেলিগ্রাম থাকতে হবে 💁🏼<URL>,S6_PhishingLink,banglabarta
"কষ্ট পেয়ো না, <DATE_TIME> আছি তোমার পাশে।",L0_Ham,banglabarta
শাকিব আল হাসানের সাথে ফ্রি ম্যাচ টিকিট জিততে আজই আইপিএলে বাজি ধরুন। ক্লিক করুন: <URL>,S6_PhishingLink,banglabarta
<PHONE_NUMBER> নাম্বারে রকেটে টাকা পাঠান।,L0_Ham,banglabarta
আপনার ফেভারিট ব্র্যান্ডের উপর ৩০% পর্যন্ত ছাড়! অফার সীমিত সময়ের জন্য।,S2_FakePromo,banglabarta
"অনূর্ধ্ব ১৮ বছর বয়সী বাংলাদেশী শিশু-কিশোর এবং <PERSON> প্রতিষ্ঠানসমূহ হতে ‘শেখ রাসেল পদক’ এর আবেদনপত্র অনলাইনে আহবান করা যাচ্ছে। আবেদনের শেষ সময় ২০ মে, ২০২৩। বিস্তারিতঃ <URL>",S2_FakePromo,banglabarta
"যেটা থেকে প্রতি কাজ করার পর আপনি ১২০০ টাকা পাবেন,,, এই জবটা করার জন্য আপনার একটা টাকা ইনভেস্ট করতে হবে না ফ্রি তে এই জব করতে পারবেন।",S2_FakePromo,banglabarta
"বেকার <LOCATION>, যুবতী, গৃহিণী, রিটায়ার্ড ব্যক্তিদের জন্য ঘরে বসে অনলাইনে স্বল্প সময়ে প্রচুর টাকা উপার্জন করার
সুবর্ণ সুযোগ",S4_LoanJob,banglabarta
1 মিনিটে 1 লাখ টাকা পুরস্কার. ঘরে বসে অনলাইনে কুইজ খেলে 1 লাখ টাকা পুরস্কার জিতুন. শুধু মাত্র 3 টি প্রশ্নের সঠিক উত্তর দিয়ে জিতে <DATE_TIME>. প্রশ্ন এমন বদলে দেবে জীবন. শুধু দেখলে হবে না খেলতে হবে. কুইজ না খেললে পুরস্কার জিতবে কীভাবে ? visit: <PERSON>,S3_LotteryPrize,banglabarta
আজকে কি রান্না করবে?,L0_Ham,banglabarta
<DATE_TIME> এই <LOCATION> জরুরি টাকা পাঠান।,L0_Ham,banglabarta
💖 আপনি কি ফ্রি কাজ শিখতে চান। কাজের পাশাপাশি কি ইনকাম করতে চান?প্রতি দিন ৪০০থেকে৫০০ টাকা ইনকাম করতে পারবেন? তাহলে আর <PERSON> কেনো? <DATE_TIME> : <PHONE_NUMBER>,S2_FakePromo,banglabarta
"আপনার <PERSON>, দ্রুত পরিশোধ করুন।",L0_Ham,banglabarta
আশা করি তোমার দিনটি ভালো কাটুক!,L0_Ham,banglabarta
"লি কুপার লন্ডনের
উইন্টার কালেকশন
মোকাসিন সু, পোলো শার্ট, জিন্স
জলদি",S2_FakePromo,banglabarta
ঈদ মোবারক!,L0_Ham,banglabarta
"নগদ অ্যাকাউন্টে ৫,০০০ টাকা জমা হয়েছে। বিস্তারিত জানতে এখানে ক্লিক করুন: <URL>",S6_PhishingLink,banglabarta
"<PERSON> এশিয়ান হাইওয়ে সংলগ্ন <NRP> শহর ""নাভানা হাইল্যন্ডে"" এ বিনিয়োগ <PERSON> ও লাল মাটি।রয়েছে কিস্তির সুবিধা – <DATE_TIME>",S2_FakePromo,banglabarta
ঘরে বসে মোবাইল থেকে টাকা ইনকাম করুন! একটি ক্লিকে বিস্তারিত জানুন: <URL>,S6_PhishingLink,banglabarta
তোমার প্রিয় বই কোনটি? সাইকেলোপেডিয়া। <PERSON>?,L0_Ham,banglabarta
বাংলাদেশ বিমান বাহিনীতে ৮৯ বাফা কোর্সে অফিসার ক্যাডেট নিয়োগ চলছে। বিস্তারিতঃ <URL>,S2_FakePromo,banglabarta
কী খাবে? মাছের কারি। তুমি কি পছন্দ করো?,L0_Ham,banglabarta
আপনার ব্যাংক অ্যাকাউন্টের পাসওয়ার্ড পরিবর্তন করুন। অনুগ্রহ করে এখানে ক্লিক করুন: <URL>,S6_PhishingLink,banglabarta
তুমি কি আমার কাছে আসতে চাও?,L0_Ham,banglabarta
নেটওয়ার্ক মার্কেটিং করে প্রতিদিন ৫০০ থেকে ৫০০০ টাকা 💸 ইনকাম করতে চান? কিভাবে মার্কেটিং করবেন আমি শিখিয়ে দিব ফ্রিতে কোন টাকা লাগবে না আগে কাজ দেখবেন প্রমাণ <PERSON> ভালো লাগলে কাজ করবেন কেউ কাজ করতে চাইলে ইনবক্স করুন ❤️‍🩹,S2_FakePromo,banglabarta
কেমন কাটছে দিনটা?,L0_Ham,banglabarta
"১০০'মাদানীএভিনিউ আর্মি হাউজিং(জলসিড়ি)সংলগ্ন প্লট কাঠা৫লক্ষ
<DATE_TIME>",S2_FakePromo,banglabarta
"জনতা ব্যাংক থেকে ৫,০০০ টাকা পুরস্কার জিতেছেন! বিস্তারিত জানতে এখানে ক্লিক করুন: <URL>",S6_PhishingLink,banglabarta
আজ কি করলে সময় গজবে?,L0_Ham,banglabarta
আপনার ব্যাংক অ্যাকাউন্টের নিরাপত্তার জন্য লগইন করুন: [<URL>,S6_PhishingLink,banglabarta
শুধু আজকের অফার! ৪০জিবি (বোনাসসহ) ৫০০টাকা <PERSON> *১২১*৫০৪৯# বা <PERSON>,S2_FakePromo,banglabarta
"নগদ অ্যাকাউন্টে ১০,০০০ টাকা জমা হয়েছে। বিস্তারিত জানতে কল করুন: <PHONE_NUMBER>",L0_Ham,banglabarta
শুভ পয়লা বৈশাখের প্রীতি ও শুভেচ্ছা!,L0_Ham,banglabarta
আমি একটি বার্তা পাচ্ছি এই যা কোন আপনি হল এই যা পেলাম এই যা সমাধান দেয় এই যা অন্য একটি সমাধান দেয়।,L0_Ham,banglabarta
"➡️আপনি কি অনলাইনে কাজ করতে চান??..আমাদের প্রজেক্টের নাম হলো:<PERSON>. io
<PERSON> মাধ্যমে ফ্রিতে ১/২টা ক্লাস করিয়ে সম্পুর্ন কাজ শিখিয়ে দিব<DATE_TIME><DATE_TIME> 🔜আমাদের সাইড এ রয়েছে' প্রতিদিন ইংকাম এবং প্রতিমাসে বেতন এর সু-ব্যাবস্থা<NRP>️<NRP>️
সব কিছু জেনে বুঝে প্রমান নিয়ে কাজ করবেন ১০০% রিয়েল কাজ✅",S2_FakePromo,banglabarta
আপনার সিম কার্ড পুনরায় সক্রিয় করতে কল করুন <PHONE_NUMBER>,L0_Ham,banglabarta
ফুটবলে বাজি ধরুন এবং একটি বিলাসবহুল গাড়ি জিতুন। ক্লিক করুন: <URL>,S6_PhishingLink,banglabarta
তুমি কি গাড়ি চালাচ্ছো?,L0_Ham,banglabarta
আপনার ক্রেডিট কার্ডের <PERSON> করতে এখানে ক্লিক করুন: [<URL>,S6_PhishingLink,banglabarta
"৳৪১৯ এ ৳৪৯৯ এর অফার! নাও ৩৫জিবি+৫০০মি.,৩০দিন: <URL>",S2_FakePromo,banglabarta
ইলেকট্রনিক্স পণ্য কিনলেই ফ্রি শিপিং! অফার শেষ হওয়ার আগে কেনাকাটা করুন।,S2_FakePromo,banglabarta
